lat,lng,field
47.51987,-123.24018,
47.51987,-123.24019,
47.51987,-123.24019,
47.51987,-123.24020,
47.51987,-123.24021,
47.51987,-123.24022,
47.51987,-123.24023,
47.51988,-123.24024,
47.51988,-123.24024,
47.51988,-123.24025,
47.51988,-123.24026,
47.51988,-123.24028,
47.51988,-123.24029,
47.51988,-123.24030,
47.51988,-123.24031,
47.51989,-123.24031,
47.51989,-123.24031,
47.51990,-123.24032,
47.51991,-123.24034,
47.51991,-123.24035,
47.51992,-123.24035,
47.51993,-123.24036,
47.51994,-123.24037,
47.51995,-123.24038,
47.51997,-123.24039,
47.51998,-123.24040,
47.51999,-123.24040,
47.51999,-123.24041,
47.52000,-123.24043,
47.52000,-123.24043,
47.52000,-123.24043,
47.52000,-123.24044,
47.52000,-123.24044,
47.52001,-123.24045,
47.52001,-123.24045,
47.52001,-123.24045,
47.52001,-123.24045,
47.52001,-123.24045,
47.52002,-123.24046,
47.52002,-123.24046,
47.52002,-123.24047,
47.52002,-123.24047,
47.52003,-123.24047,
47.52003,-123.24048,
47.52003,-123.24048,
47.52004,-123.24049,
47.52004,-123.24050,
47.52004,-123.24050,
47.52004,-123.24052,
47.52005,-123.24052,
47.52005,-123.24053,
47.52005,-123.24053,
47.52005,-123.24054,
47.52005,-123.24055,
47.52005,-123.24055,
47.52005,-123.24056,
47.52005,-123.24057,
47.52006,-123.24057,
47.52006,-123.24058,
47.52006,-123.24059,
47.52007,-123.24058,
47.52008,-123.24057,
47.52009,-123.24057,
47.52012,-123.24053,
47.52014,-123.24050,
47.52015,-123.24048,
47.52017,-123.24045,
47.52018,-123.24044,
47.52019,-123.24041,
47.52020,-123.24040,
47.52021,-123.24040,
47.52022,-123.24039,
47.52023,-123.24039,
47.52023,-123.24039,
47.52023,-123.24039,
47.52023,-123.24039,
47.52024,-123.24039,
47.52025,-123.24039,
47.52025,-123.24040,
47.52025,-123.24041,
47.52025,-123.24044,
47.52025,-123.24045,
47.52025,-123.24046,
47.52025,-123.24048,
47.52024,-123.24050,
47.52024,-123.24052,
47.52023,-123.24053,
47.52023,-123.24054,
47.52022,-123.24055,
47.52020,-123.24058,
47.52020,-123.24059,
47.52020,-123.24060,
47.52018,-123.24062,
47.52016,-123.24063,
47.52014,-123.24065,
47.52013,-123.24066,
47.52011,-123.24067,
47.52010,-123.24068,
47.52008,-123.24069,
47.52007,-123.24070,
47.52006,-123.24071,
47.52006,-123.24072,
47.52005,-123.24073,
47.52005,-123.24074,
47.52004,-123.24077,
47.52003,-123.24080,
47.52003,-123.24080,
47.52002,-123.24081,
47.52002,-123.24082,
47.52002,-123.24084,
47.52001,-123.24084,
47.52001,-123.24085,
47.52000,-123.24087,
47.52000,-123.24088,
47.52000,-123.24089,
47.52000,-123.24089,
47.51999,-123.24092,
47.51999,-123.24092,
47.51998,-123.24093,
47.51998,-123.24095,
47.51997,-123.24096,
47.51997,-123.24098,
47.51996,-123.24099,
47.51996,-123.24099,
47.51995,-123.24101,
47.51993,-123.24101,
47.51992,-123.24102,
47.51989,-123.24102,
47.51988,-123.24102,
47.51981,-123.24099,
47.51976,-123.24095,
47.51972,-123.24091,
47.51969,-123.24089,
47.51966,-123.24086,
47.51965,-123.24085,
47.51965,-123.24084,
47.51965,-123.24085,
47.51967,-123.24085,
47.51968,-123.24085,
47.51969,-123.24086,
47.51972,-123.24087,
47.51975,-123.24089,
47.51978,-123.24092,
47.51982,-123.24095,
47.51984,-123.24098,
47.51985,-123.24099,
47.51986,-123.24100,
47.51986,-123.24101,
47.51986,-123.24101,
47.51987,-123.24102,
47.51987,-123.24103,
47.51987,-123.24105,
47.51987,-123.24107,
47.51986,-123.24108,
47.51986,-123.24110,
47.51986,-123.24111,
47.51986,-123.24112,
47.51986,-123.24113,
47.51987,-123.24113,
47.51987,-123.24114,
47.51987,-123.24115,
47.51987,-123.24116,
47.51988,-123.24117,
47.51988,-123.24117,
47.51989,-123.24117,
47.51989,-123.24117,
47.51989,-123.24117,
47.51990,-123.24118,
47.51991,-123.24119,
47.51991,-123.24120,
47.51992,-123.24121,
47.51993,-123.24121,
47.51994,-123.24122,
47.51995,-123.24124,
47.51996,-123.24124,
47.51997,-123.24126,
47.51998,-123.24127,
47.51999,-123.24127,
47.52001,-123.24128,
47.52003,-123.24129,
47.52004,-123.24129,
47.52007,-123.24129,
47.52008,-123.24129,
47.52011,-123.24128,
47.52013,-123.24128,
47.52014,-123.24128,
47.52016,-123.24128,
47.52018,-123.24128,
47.52019,-123.24128,
47.52020,-123.24127,
47.52021,-123.24127,
47.52023,-123.24126,
47.52023,-123.24126,
47.52025,-123.24126,
47.52025,-123.24126,
47.52024,-123.24125,
47.52024,-123.24125,
47.52025,-123.24125,
47.52026,-123.24125,
47.52027,-123.24125,
47.52028,-123.24125,
47.52029,-123.24125,
47.52029,-123.24125,
47.52030,-123.24126,
47.52031,-123.24126,
47.52032,-123.24126,
47.52033,-123.24127,
47.52035,-123.24128,
47.52036,-123.24129,
47.52037,-123.24130,
47.52038,-123.24131,
47.52039,-123.24133,
47.52040,-123.24134,
47.52040,-123.24135,
47.52040,-123.24136,
47.52038,-123.24138,
47.52037,-123.24139,
47.52037,-123.24140,
47.52036,-123.24142,
47.52036,-123.24143,
47.52036,-123.24145,
47.52036,-123.24147,
47.52035,-123.24149,
47.52034,-123.24151,
47.52034,-123.24153,
47.52034,-123.24156,
47.52033,-123.24157,
47.52032,-123.24159,
47.52031,-123.24160,
47.52030,-123.24161,
47.52030,-123.24163,
47.52029,-123.24164,
47.52029,-123.24165,
47.52029,-123.24166,
47.52029,-123.24167,
47.52029,-123.24168,
47.52029,-123.24169,
47.52029,-123.24170,
47.52029,-123.24171,
47.52029,-123.24171,
47.52029,-123.24171,
47.52029,-123.24171,
47.52029,-123.24171,
47.52029,-123.24171,
47.52029,-123.24171,
47.52028,-123.24171,
47.52028,-123.24171,
47.52028,-123.24171,
47.52028,-123.24171,
47.52028,-123.24171,
47.52028,-123.24171,
47.52028,-123.24171,
47.52027,-123.24171,
47.52027,-123.24171,
47.52027,-123.24171,
47.52027,-123.24171,
47.52027,-123.24171,
47.52027,-123.24171,
47.52027,-123.24171,
47.52027,-123.24171,
47.52026,-123.24171,
47.52026,-123.24171,
47.52027,-123.24169,
47.52027,-123.24168,
47.52027,-123.24166,
47.52027,-123.24165,
47.52027,-123.24165,
47.52027,-123.24164,
47.52027,-123.24164,
47.52028,-123.24162,
47.52028,-123.24162,
47.52027,-123.24163,
47.52027,-123.24163,
47.52025,-123.24171,
47.52024,-123.24173,
47.52023,-123.24174,
47.52022,-123.24176,
47.52021,-123.24177,
47.52020,-123.24177,
47.52020,-123.24179,
47.52020,-123.24179,
47.52020,-123.24180,
47.52021,-123.24182,
47.52021,-123.24183,
47.52022,-123.24183,
47.52022,-123.24185,
47.52022,-123.24186,
47.52022,-123.24188,
47.52023,-123.24188,
47.52023,-123.24189,
47.52024,-123.24190,
47.52025,-123.24191,
47.52025,-123.24191,
47.52025,-123.24191,
47.52026,-123.24192,
47.52026,-123.24193,
47.52026,-123.24194,
47.52026,-123.24196,
47.52027,-123.24196,
47.52027,-123.24196,
47.52028,-123.24198,
47.52029,-123.24200,
47.52030,-123.24200,
47.52030,-123.24200,
47.52031,-123.24201,
47.52032,-123.24201,
47.52033,-123.24202,
47.52034,-123.24202,
47.52034,-123.24203,
47.52036,-123.24203,
47.52037,-123.24204,
47.52038,-123.24204,
47.52038,-123.24205,
47.52038,-123.24205,
47.52037,-123.24204,
47.52038,-123.24205,
47.52038,-123.24207,
47.52039,-123.24208,
47.52039,-123.24209,
47.52039,-123.24209,
47.52039,-123.24211,
47.52039,-123.24212,
47.52039,-123.24214,
47.52039,-123.24215,
47.52038,-123.24217,
47.52038,-123.24218,
47.52037,-123.24218,
47.52037,-123.24219,
47.52036,-123.24220,
47.52036,-123.24221,
47.52036,-123.24222,
47.52035,-123.24223,
47.52035,-123.24225,
47.52035,-123.24226,
47.52035,-123.24227,
47.52035,-123.24228,
47.52035,-123.24228,
47.52035,-123.24229,
47.52035,-123.24229,
47.52035,-123.24228,
47.52036,-123.24229,
47.52036,-123.24229,
47.52035,-123.24228,
47.52035,-123.24226,
47.52034,-123.24226,
47.52034,-123.24226,
47.52034,-123.24227,
47.52033,-123.24228,
47.52032,-123.24229,
47.52032,-123.24230,
47.52033,-123.24230,
47.52033,-123.24231,
47.52033,-123.24231,
47.52034,-123.24231,
47.52034,-123.24232,
47.52034,-123.24232,
47.52034,-123.24232,
47.52035,-123.24233,
47.52035,-123.24233,
47.52035,-123.24233,
47.52036,-123.24234,
47.52036,-123.24234,
47.52036,-123.24234,
47.52036,-123.24235,
47.52039,-123.24234,
47.52040,-123.24234,
47.52043,-123.24233,
47.52045,-123.24233,
47.52046,-123.24233,
47.52047,-123.24233,
47.52048,-123.24233,
47.52048,-123.24233,
47.52049,-123.24233,
47.52049,-123.24234,
47.52050,-123.24235,
47.52049,-123.24236,
47.52049,-123.24237,
47.52049,-123.24238,
47.52048,-123.24239,
47.52048,-123.24240,
47.52045,-123.24240,
47.52044,-123.24241,
47.52043,-123.24241,
47.52041,-123.24241,
47.52040,-123.24241,
47.52038,-123.24241,
47.52035,-123.24242,
47.52034,-123.24242,
47.52030,-123.24242,
47.52029,-123.24243,
47.52027,-123.24243,
47.52025,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52023,-123.24243,
47.52023,-123.24243,
47.52023,-123.24243,
47.52023,-123.24243,
47.52023,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52024,-123.24243,
47.52023,-123.24243,
47.52022,-123.24242,
47.52020,-123.24241,
47.52020,-123.24241,
47.52019,-123.24241,
47.52018,-123.24240,
47.52017,-123.24239,
47.52017,-123.24238,
47.52017,-123.24238,
47.52017,-123.24238,
47.52016,-123.24240,
47.52016,-123.24243,
47.52016,-123.24248,
47.52016,-123.24249,
47.52016,-123.24250,
47.52016,-123.24251,
47.52015,-123.24252,
47.52015,-123.24253,
47.52014,-123.24255,
47.52014,-123.24256,
47.52014,-123.24257,
47.52014,-123.24258,
47.52014,-123.24259,
47.52014,-123.24259,
47.52015,-123.24259,
47.52015,-123.24259,
47.52016,-123.24259,
47.52016,-123.24260,
47.52016,-123.24260,
47.52017,-123.24260,
47.52017,-123.24260,
47.52018,-123.24263,
47.52018,-123.24264,
47.52019,-123.24265,
47.52018,-123.24265,
47.52016,-123.24264,
47.52014,-123.24260,
47.52012,-123.24257,
47.52011,-123.24256,
47.52011,-123.24254,
47.52011,-123.24253,
47.52012,-123.24252,
47.52013,-123.24252,
47.52014,-123.24253,
47.52015,-123.24254,
47.52015,-123.24254,
47.52015,-123.24255,
47.52016,-123.24256,
47.52016,-123.24257,
